Campaign ID,Campaign Month,Customer ID,Customer Full Name,Customer Email,Recommendation 1,Recommendation 2,Recommendation 3,Discount Percent,Coupon Code,Scheduled Day,Status,Retry Count,Last Attempt At,Sent At,Reactivated At,Coupon Status,Coupon Redeemed At,Coupon Transaction ID,Last Error
REACTIVA-2026-09,2026-09,CUST001163,Sanjay Mehta,sanjay.mehta.cust001163@reactiva.example,Running Shoes,Sneakers,Slippers,10,PE5WDO,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001181,Sneha Kapoor,sneha.kapoor.cust001181@reactiva.example,Running Shoes,Sneakers,Slippers,10,TN7RCA,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001184,Isha Khanna,isha.khanna.cust001184@reactiva.example,Bag,Sunglasses,Backpack,10,7CNNA7,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001229,Nikhil Rao,nikhil.rao.cust001229@reactiva.example,Running Shoes,Sneakers,Slippers,10,XVJTWG,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001236,Kiran Singh,kiran.singh.cust001236@reactiva.example,Saree,Kurta,Jacket,10,3XSIGU,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001271,Isha Nair,isha.nair.cust001271@reactiva.example,Running Shoes,Sneakers,Slippers,10,KFNOAR,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001290,Rakesh Gupta,rakesh.gupta.cust001290@reactiva.example,Saree,Kurta,Jacket,10,3IWFLD,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001301,Rohan Gupta,rohan.gupta.cust001301@reactiva.example,Saree,Kurta,Jacket,10,EYZF64,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001307,Kavya Khanna,kavya.khanna.cust001307@reactiva.example,Saree,Kurta,Jacket,10,KKQLEO,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001308,Aarav Kapoor,aarav.kapoor.cust001308@reactiva.example,Bag,Sunglasses,Backpack,10,A723SP,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001315,Pooja Saxena,pooja.saxena.cust001315@reactiva.example,Saree,Kurta,Jacket,10,4BIBOQ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001323,Aditi Chopra,aditi.chopra.cust001323@reactiva.example,Running Shoes,Sneakers,Slippers,10,2X5BRQ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001329,Arjun Malhotra,arjun.malhotra.cust001329@reactiva.example,Saree,Kurta,Jacket,10,2BKEWJ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001347,Isha Patel,isha.patel.cust001347@reactiva.example,Saree,Kurta,Jacket,10,Z3RSDE,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001349,Priya Gupta,priya.gupta.cust001349@reactiva.example,Saree,Kurta,Jacket,10,H2GLKU,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001363,Isha Khanna,isha.khanna.cust001363@reactiva.example,Running Shoes,Sneakers,Slippers,10,D74QFV,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001365,Neha Rao,neha.rao.cust001365@reactiva.example,Running Shoes,Sneakers,Slippers,10,BKSQWX,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001387,Aditya Mishra,aditya.mishra.cust001387@reactiva.example,Saree,Kurta,Jacket,10,EQ7WEB,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001390,Meera Kumar,meera.kumar.cust001390@reactiva.example,Bag,Sunglasses,Backpack,10,SXFSR3,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001400,Anjali Iyer,anjali.iyer.cust001400@reactiva.example,Bag,Sunglasses,Backpack,10,JL4PUV,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001405,Riya Khanna,riya.khanna.cust001405@reactiva.example,Saree,Kurta,Jacket,10,VUKPCS,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001406,Neha Desai,neha.desai.cust001406@reactiva.example,Saree,Kurta,Jacket,10,5VQHM7,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001407,Anjali Rao,anjali.rao.cust001407@reactiva.example,Saree,Kurta,Jacket,10,X7NEM6,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001415,Manish Khanna,manish.khanna.cust001415@reactiva.example,Running Shoes,Sneakers,Slippers,10,L6R2SA,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001422,Ananya Sharma,ananya.sharma.cust001422@reactiva.example,Bag,Sunglasses,Backpack,10,WFVDIO,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001456,Divya Gupta,divya.gupta.cust001456@reactiva.example,Running Shoes,Sneakers,Slippers,10,FFYMA6,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001480,Akash Patel,akash.patel.cust001480@reactiva.example,Bag,Sunglasses,Backpack,10,QBWZXG,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001486,Sneha Reddy,sneha.reddy.cust001486@reactiva.example,Saree,Kurta,Jacket,10,FVKM7F,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001490,Kavya Saxena,kavya.saxena.cust001490@reactiva.example,Running Shoes,Sneakers,Slippers,10,JQS4JY,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001496,Aditi Kumar,aditi.kumar.cust001496@reactiva.example,Running Shoes,Sneakers,Slippers,10,WK7MVH,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001530,Raj Gupta,raj.gupta.cust001530@reactiva.example,Bag,Sunglasses,Backpack,10,KLKET7,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001545,Aarav Mehta,aarav.mehta.cust001545@reactiva.example,Saree,Kurta,Jacket,10,RCBESU,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001561,Kabir Singh,kabir.singh.cust001561@reactiva.example,Saree,Kurta,Jacket,10,JHAKR5,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001566,Nikhil Patel,nikhil.patel.cust001566@reactiva.example,Saree,Kurta,Jacket,10,ZIQG42,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001604,Meera Sharma,meera.sharma.cust001604@reactiva.example,Saree,Kurta,Jacket,10,2BFOZF,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001613,Sameer Nair,sameer.nair.cust001613@reactiva.example,Bag,Sunglasses,Backpack,10,DS5WNX,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001617,Ananya Chopra,ananya.chopra.cust001617@reactiva.example,Bag,Sunglasses,Backpack,10,XJU5TO,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001628,Tanya Reddy,tanya.reddy.cust001628@reactiva.example,Bag,Sunglasses,Backpack,10,3Z3NFJ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001648,Anjali Khanna,anjali.khanna.cust001648@reactiva.example,Running Shoes,Sneakers,Slippers,10,MMKR3A,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001680,Sneha Malhotra,sneha.malhotra.cust001680@reactiva.example,Bag,Sunglasses,Backpack,10,7R2QNN,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001689,Manish Saxena,manish.saxena.cust001689@reactiva.example,Bag,Sunglasses,Backpack,10,5PX6UL,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001691,Nisha Verma,nisha.verma.cust001691@reactiva.example,Bag,Sunglasses,Backpack,10,NUHPLL,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001699,Aditya Chopra,aditya.chopra.cust001699@reactiva.example,Bag,Sunglasses,Backpack,10,VGC6MJ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001705,Sanjay Chopra,sanjay.chopra.cust001705@reactiva.example,Saree,Kurta,Jacket,10,2DRYNK,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001728,Priya Malhotra,priya.malhotra.cust001728@reactiva.example,Running Shoes,Sneakers,Slippers,10,HEWOLU,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001734,Rakesh Singh,rakesh.singh.cust001734@reactiva.example,Bag,Sunglasses,Backpack,10,F2RQRY,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001775,Neha Reddy,neha.reddy.cust001775@reactiva.example,Bag,Sunglasses,Backpack,10,EPQQF3,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001782,Arjun Saxena,arjun.saxena.cust001782@reactiva.example,Saree,Kurta,Jacket,10,BKQLA2,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001821,Divya Patel,divya.patel.cust001821@reactiva.example,Bag,Sunglasses,Backpack,10,LPCZZ2,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001835,Divya Gupta,divya.gupta.cust001835@reactiva.example,Saree,Kurta,Jacket,10,7OM7U2,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001869,Karan Malhotra,karan.malhotra.cust001869@reactiva.example,Bag,Sunglasses,Backpack,10,DPHFSF,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001901,Dev Reddy,dev.reddy.cust001901@reactiva.example,Bag,Sunglasses,Backpack,10,FZ2TXQ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001904,Anjali Desai,anjali.desai.cust001904@reactiva.example,Saree,Kurta,Jacket,10,S3WAZZ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001908,Sonia Verma,sonia.verma.cust001908@reactiva.example,Bag,Sunglasses,Backpack,10,K2HIGW,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001909,Ravi Chopra,ravi.chopra.cust001909@reactiva.example,Running Shoes,Sneakers,Slippers,10,HBJDOH,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001948,Rakesh Malhotra,rakesh.malhotra.cust001948@reactiva.example,Saree,Kurta,Jacket,10,MBVCQW,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001966,Kabir Patel,kabir.patel.cust001966@reactiva.example,Bag,Sunglasses,Backpack,10,FZGJC7,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001977,Anjali Iyer,anjali.iyer.cust001977@reactiva.example,Bag,Sunglasses,Backpack,10,2MRYMJ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST001988,Meera Verma,meera.verma.cust001988@reactiva.example,Bag,Sunglasses,Backpack,10,HY7XAH,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002007,Rahul Nair,rahul.nair.cust002007@reactiva.example,Bag,Sunglasses,Backpack,10,XAEQGS,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002010,Raj Saxena,raj.saxena.cust002010@reactiva.example,Running Shoes,Sneakers,Slippers,10,WRDRFA,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002018,Simran Nair,simran.nair.cust002018@reactiva.example,Bag,Sunglasses,Backpack,10,EKDGFX,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002038,Priya Chopra,priya.chopra.cust002038@reactiva.example,Saree,Kurta,Jacket,10,7POPOZ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002044,Amit Gupta,amit.gupta.cust002044@reactiva.example,Saree,Kurta,Jacket,10,HDPVDD,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002047,Ravi Mehta,ravi.mehta.cust002047@reactiva.example,Saree,Kurta,Jacket,10,DIVWX4,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002068,Rahul Malhotra,rahul.malhotra.cust002068@reactiva.example,Bag,Sunglasses,Backpack,10,G57SSV,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002074,Meera Gupta,meera.gupta.cust002074@reactiva.example,Running Shoes,Sneakers,Slippers,10,XV2VG7,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002107,Aditi Bhat,aditi.bhat.cust002107@reactiva.example,Saree,Kurta,Jacket,10,BFHQ4N,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002115,Isha Iyer,isha.iyer.cust002115@reactiva.example,Running Shoes,Sneakers,Slippers,10,EIDHXF,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002137,Manish Reddy,manish.reddy.cust002137@reactiva.example,Running Shoes,Sneakers,Slippers,10,PEG7EA,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002138,Vivek Patel,vivek.patel.cust002138@reactiva.example,Saree,Kurta,Jacket,10,AHM4F3,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002140,Dev Khanna,dev.khanna.cust002140@reactiva.example,Running Shoes,Sneakers,Slippers,10,HXI4WS,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002163,Vikram Verma,vikram.verma.cust002163@reactiva.example,Bag,Sunglasses,Backpack,10,Q3JE6O,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002164,Rohan Desai,rohan.desai.cust002164@reactiva.example,Bag,Sunglasses,Backpack,10,IE3BHA,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002165,Manish Mishra,manish.mishra.cust002165@reactiva.example,Running Shoes,Sneakers,Slippers,10,VUYVOS,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002192,Dev Mehta,dev.mehta.cust002192@reactiva.example,Running Shoes,Sneakers,Slippers,10,Q7JN2U,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002200,Aditi Rao,aditi.rao.cust002200@reactiva.example,Bag,Sunglasses,Backpack,10,OYPFUW,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002201,Priya Reddy,priya.reddy.cust002201@reactiva.example,Bag,Sunglasses,Backpack,10,VD4OIZ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002217,Aanya Khanna,aanya.khanna.cust002217@reactiva.example,Bag,Sunglasses,Backpack,10,MKGRJF,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002219,Nikhil Kumar,nikhil.kumar.cust002219@reactiva.example,Saree,Kurta,Jacket,10,OWIHY6,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002231,Riya Mehta,riya.mehta.cust002231@reactiva.example,Bag,Sunglasses,Backpack,10,T6W5MK,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002236,Raj Kumar,raj.kumar.cust002236@reactiva.example,Bag,Sunglasses,Backpack,10,NVIVM7,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002256,Amit Sharma,amit.sharma.cust002256@reactiva.example,Saree,Kurta,Jacket,10,GIUFVK,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002291,Riya Gupta,riya.gupta.cust002291@reactiva.example,Saree,Kurta,Jacket,10,LHBQNC,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002343,Manish Nair,manish.nair.cust002343@reactiva.example,Running Shoes,Sneakers,Slippers,10,3P7RNZ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002374,Sameer Rao,sameer.rao.cust002374@reactiva.example,Bag,Sunglasses,Backpack,10,US2OVZ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002389,Sameer Singh,sameer.singh.cust002389@reactiva.example,Saree,Kurta,Jacket,10,GC6KBB,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002437,Rohan Mishra,rohan.mishra.cust002437@reactiva.example,Saree,Kurta,Jacket,10,P34SXD,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002458,Amit Kumar,amit.kumar.cust002458@reactiva.example,Bag,Sunglasses,Backpack,10,PS6BTP,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002469,Nikhil Khanna,nikhil.khanna.cust002469@reactiva.example,Saree,Kurta,Jacket,10,ULK5CV,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002483,Nikhil Rao,nikhil.rao.cust002483@reactiva.example,Running Shoes,Sneakers,Slippers,10,DF4OAJ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002514,Akash Sharma,akash.sharma.cust002514@reactiva.example,Bag,Sunglasses,Backpack,10,NUV7RS,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002539,Kavya Rao,kavya.rao.cust002539@reactiva.example,Running Shoes,Sneakers,Slippers,10,H65ADU,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002546,Kabir Reddy,kabir.reddy.cust002546@reactiva.example,Saree,Kurta,Jacket,10,V6NJ65,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002572,Arjun Rao,arjun.rao.cust002572@reactiva.example,Bag,Sunglasses,Backpack,10,PY2JYU,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002586,Karan Reddy,karan.reddy.cust002586@reactiva.example,Bag,Sunglasses,Backpack,10,OSTRNC,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002594,Nisha Saxena,nisha.saxena.cust002594@reactiva.example,Saree,Kurta,Jacket,10,IMGT3R,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002607,Amit Kapoor,amit.kapoor.cust002607@reactiva.example,Running Shoes,Sneakers,Slippers,10,K4RZRI,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002641,Sameer Reddy,sameer.reddy.cust002641@reactiva.example,Running Shoes,Sneakers,Slippers,10,GXEEJA,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002642,Amit Joshi,amit.joshi.cust002642@reactiva.example,Running Shoes,Sneakers,Slippers,10,KKCR4J,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002669,Simran Khanna,simran.khanna.cust002669@reactiva.example,Saree,Kurta,Jacket,10,A3SEJI,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002672,Ananya Sharma,ananya.sharma.cust002672@reactiva.example,Bag,Sunglasses,Backpack,10,GQLCQI,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002681,Varun Rao,varun.rao.cust002681@reactiva.example,Saree,Kurta,Jacket,10,MC3OX4,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002687,Akash Verma,akash.verma.cust002687@reactiva.example,Bag,Sunglasses,Backpack,10,MW5SAK,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002701,Arjun Kapoor,arjun.kapoor.cust002701@reactiva.example,Running Shoes,Sneakers,Slippers,10,FD4GO2,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002737,Sonia Patel,sonia.patel.cust002737@reactiva.example,Saree,Kurta,Jacket,10,TXSH5I,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002747,Sanjay Gupta,sanjay.gupta.cust002747@reactiva.example,Saree,Kurta,Jacket,10,Z4CQ7Z,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002748,Aditi Chopra,aditi.chopra.cust002748@reactiva.example,Running Shoes,Sneakers,Slippers,10,SVF7XW,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002788,Sameer Verma,sameer.verma.cust002788@reactiva.example,Saree,Kurta,Jacket,10,2PZY3J,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002816,Sameer Mehta,sameer.mehta.cust002816@reactiva.example,Running Shoes,Sneakers,Slippers,10,44QZWC,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002819,Kavya Khanna,kavya.khanna.cust002819@reactiva.example,Saree,Kurta,Jacket,10,V6FQHT,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002824,Aditi Sharma,aditi.sharma.cust002824@reactiva.example,Running Shoes,Sneakers,Slippers,10,G6KRAW,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002827,Riya Saxena,riya.saxena.cust002827@reactiva.example,Saree,Kurta,Jacket,10,OC7QMX,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002829,Kiran Verma,kiran.verma.cust002829@reactiva.example,Saree,Kurta,Jacket,10,CBUWN7,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002838,Tanya Mishra,tanya.mishra.cust002838@reactiva.example,Saree,Kurta,Jacket,10,45RJRZ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002843,Aditya Saxena,aditya.saxena.cust002843@reactiva.example,Running Shoes,Sneakers,Slippers,10,I2KMKS,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002849,Nisha Chopra,nisha.chopra.cust002849@reactiva.example,Running Shoes,Sneakers,Slippers,10,D6HL5A,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002867,Dev Saxena,dev.saxena.cust002867@reactiva.example,Bag,Sunglasses,Backpack,10,B7QD5N,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002877,Kavya Chopra,kavya.chopra.cust002877@reactiva.example,Saree,Kurta,Jacket,10,BA2VKO,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002895,Diya Kumar,diya.kumar.cust002895@reactiva.example,Running Shoes,Sneakers,Slippers,10,JSDQY2,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002902,Isha Sharma,isha.sharma.cust002902@reactiva.example,Saree,Kurta,Jacket,10,OKK5U7,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002936,Kabir Desai,kabir.desai.cust002936@reactiva.example,Running Shoes,Sneakers,Slippers,10,TQMFAJ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002981,Sameer Sharma,sameer.sharma.cust002981@reactiva.example,Saree,Kurta,Jacket,10,KHYDYW,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002984,Sneha Mehta,sneha.mehta.cust002984@reactiva.example,Bag,Sunglasses,Backpack,10,W7EL4J,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST002985,Anjali Saxena,anjali.saxena.cust002985@reactiva.example,Bag,Sunglasses,Backpack,10,RRYY2H,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003007,Nisha Verma,nisha.verma.cust003007@reactiva.example,Bag,Sunglasses,Backpack,10,HGZPMX,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003016,Sonia Singh,sonia.singh.cust003016@reactiva.example,Saree,Kurta,Jacket,10,ULKB44,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003024,Isha Iyer,isha.iyer.cust003024@reactiva.example,Bag,Sunglasses,Backpack,10,PXV45R,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003027,Aditi Joshi,aditi.joshi.cust003027@reactiva.example,Saree,Kurta,Jacket,10,ZEKVOU,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003031,Neha Nair,neha.nair.cust003031@reactiva.example,Saree,Kurta,Jacket,10,OV2BPH,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003064,Sanjay Mehta,sanjay.mehta.cust003064@reactiva.example,Bag,Sunglasses,Backpack,10,ST7KHK,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003067,Pooja Khanna,pooja.khanna.cust003067@reactiva.example,Saree,Kurta,Jacket,10,VQ4IRJ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003085,Dev Reddy,dev.reddy.cust003085@reactiva.example,Running Shoes,Sneakers,Slippers,10,VJKZ2I,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003111,Simran Kapoor,simran.kapoor.cust003111@reactiva.example,Running Shoes,Sneakers,Slippers,10,KNABQG,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003130,Kiran Gupta,kiran.gupta.cust003130@reactiva.example,Running Shoes,Sneakers,Slippers,10,CWY5JM,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003134,Kavya Patel,kavya.patel.cust003134@reactiva.example,Running Shoes,Sneakers,Slippers,10,2JFFHQ,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003168,Akash Mehta,akash.mehta.cust003168@reactiva.example,Saree,Kurta,Jacket,10,QOSIGT,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003199,Karan Chopra,karan.chopra.cust003199@reactiva.example,Saree,Kurta,Jacket,10,T2GG6H,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003212,Neha Patel,neha.patel.cust003212@reactiva.example,Saree,Kurta,Jacket,10,NEQUX6,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003230,Sanjay Bhat,sanjay.bhat.cust003230@reactiva.example,Bag,Sunglasses,Backpack,10,36EHNC,4,PENDING,0,,,,ACTIVE,,,
REACTIVA-2026-09,2026-09,CUST003233,Aanya Bhat,aanya.bhat.cust003233@reactiva.example,Bag,Sunglasses,Backpack,10,4OTZNA,4,PENDING,0,,,,ACTIVE,,,
